"when","temperature","wind_speed","wind_dir","rel_humidity","pressure","solar_radiation","rainfall"
2015-05-31 15:30:00,12.12,2.286,7.352,99.1,989,71.54,0
2015-05-31 15:40:00,11.97,2.252,15.58,98.7,989,62.99,0
2015-05-31 15:50:00,11.7,2.997,10,98.2,989,40.96,0
2015-05-31 16:00:00,11.4,2.714,12.59,98.6,989,59.01,0
2015-05-31 16:10:00,11.27,2.259,9.35,99.4,989,65.9,0
2015-05-31 16:20:00,11.25,2.236,11.93,99.9,990,56.85,0
2015-05-31 16:30:00,11.27,2.551,11.2,99.8,989,69.8,0
2015-05-31 16:40:00,11.23,2.167,7.405,99.9,990,55.88,0
2015-05-31 16:50:00,11.13,2.358,3.945,99.8,990,51.58,0
2015-05-31 17:00:00,11.04,1.833,4.253,100,990,35.83,0
2015-05-31 17:10:00,10.99,1.993,4.15,100,990,37.02,0
2015-05-31 17:20:00,10.96,1.903,357.5,100,990,42.47,0
2015-05-31 17:30:00,10.9,2.195,0.724,100,990,31.37,0
2015-05-31 17:40:00,10.82,2.195,359.1,100,990,30.84,0.254
2015-05-31 17:50:00,10.79,1.961,3.885,100,990,33.02,0
2015-05-31 18:00:00,10.76,2.175,3.793,100,990,30.83,0
2015-05-31 18:10:00,10.7,1.982,9.31,100,990,19.56,0
2015-05-31 18:20:00,10.66,2.004,13.12,100,990,13.43,0
2015-05-31 18:30:00,10.62,2.058,13.85,100,991,7.575,0
2015-05-31 18:40:00,10.58,1.753,11.56,100,991,5.53,0
2015-05-31 18:50:00,10.56,1.828,18.9,100,991,4.863,0.254
2015-05-31 19:00:00,10.53,1.751,24.84,100,991,2.903,0
2015-05-31 19:10:00,10.55,1.569,29.19,100,991,1.914,0
2015-05-31 19:20:00,10.58,1.06,28.47,100,991,1.136,0
2015-05-31 19:30:00,10.62,2.063,36.07,100,991,0.295,0
2015-05-31 19:40:00,10.62,2.682,42.21,100,991,0.01,0.254
2015-05-31 19:50:00,10.57,2.463,37.63,100,991,0,0
2015-05-31 20:00:00,10.54,2.379,36.89,100,991,0,0
2015-05-31 20:10:00,10.42,2.615,36.44,100,992,0.005,0.254
2015-05-31 20:20:00,10.21,2.685,41.7,100,992,0.013,0
2015-05-31 20:30:00,10.01,2.737,40.88,100,992,0.001,0
2015-05-31 20:40:00,9.89,2.504,43.93,100,992,0,0
2015-05-31 20:50:00,9.77,1.805,41.72,100,992,0,0
2015-05-31 21:00:00,9.66,1.938,38.7,100,992,0,0.254
2015-05-31 21:10:00,9.53,1.836,35.25,100,992,0,0
2015-05-31 21:20:00,9.43,2.074,28.95,100,992,0.001,0
2015-05-31 21:30:00,9.35,2.166,50.11,100,992,0,0.508
2015-05-31 21:40:00,9.33,1.513,54.11,100,992,0,1.016
2015-05-31 21:50:00,9.32,1.084,75.66,100,992,0,0.508
2015-05-31 22:00:00,9.32,1.151,78.83,100,992,0,0.254
2015-05-31 22:10:00,9.33,0.951,71.22,100,992,0.006,0
2015-05-31 22:20:00,9.29,1.743,62.51,100,992,0.012,0.254
2015-05-31 22:30:00,9.14,1.842,60.37,100,992,0.002,0
2015-05-31 22:40:00,8.95,1.975,68.02,100,992,0.004,0.254
2015-05-31 22:50:00,8.67,1.384,60.92,100,992,0,0
2015-05-31 23:00:00,8.52,1.213,65.7,100,992,0,0
2015-05-31 23:10:00,8.46,0.996,51.37,100,992,0,0.254
2015-05-31 23:20:00,8.42,1.048,47.4,100,992,0,0
2015-05-31 23:30:00,8.38,1.58,52.1,100,992,0,0.254
2015-05-31 23:40:00,8.32,1.609,48.7,100,992,0,0
2015-05-31 23:50:00,8.21,2.029,50.57,100,992,0,0
2015-06-01 00:00:00,8.1,1.89,35.64,100,992,0,0
2015-06-01 00:10:00,7.97,1.462,36.36,100,991,0,0.254
2015-06-01 00:20:00,7.876,2.004,31.39,100,992,0,0
2015-06-01 00:30:00,7.786,1.535,35.9,100,991,0,0
2015-06-01 00:40:00,7.716,1.639,38.02,100,991,0,0
2015-06-01 00:50:00,7.655,1.457,35.15,100,991,0,0
2015-06-01 01:00:00,7.608,1.995,32,100,991,0,0.254
2015-06-01 01:10:00,7.591,1.903,40.52,100,991,0,0
2015-06-01 01:20:00,7.573,1.953,35.26,100,991,0,0.254
2015-06-01 01:30:00,7.545,1.538,25.26,100,991,0,0
2015-06-01 01:40:00,7.538,1.322,19.87,100,991,0,0
2015-06-01 01:50:00,7.558,1.23,17.39,100,991,0,0
2015-06-01 02:00:00,7.544,1.264,13.38,100,991,0,0
2015-06-01 02:10:00,7.559,1.417,23.15,100,991,0,0
2015-06-01 02:20:00,7.562,1.451,29.17,100,991,0,0
2015-06-01 02:30:00,7.577,1.318,25.35,100,991,0,0.254
2015-06-01 02:40:00,7.594,1.487,25.44,100,991,0,0
2015-06-01 02:50:00,7.614,1.632,24.74,100,991,0,0
2015-06-01 03:00:00,7.636,1.653,17.46,100,991,0,0
2015-06-01 03:10:00,7.629,1.911,22.05,100,991,0,0.254
2015-06-01 03:20:00,7.625,1.638,24.49,100,991,0,0
2015-06-01 03:30:00,7.616,1.435,29.02,100,991,0,0.254
2015-06-01 03:40:00,7.601,1.218,24.46,100,991,0,2.032
2015-06-01 03:50:00,7.571,1.61,33.65,100,991,0,1.524
2015-06-01 04:00:00,7.544,1.344,12.46,100,991,0,1.016
2015-06-01 04:10:00,7.527,1.708,16.58,100,991,0,1.016
2015-06-01 04:20:00,7.518,1.352,16.55,100,991,0.167,0.508
2015-06-01 04:30:00,7.514,1.976,26.72,100,991,0.851,0.508
2015-06-01 04:40:00,7.525,1.59,18.72,100,991,1.86,0.254
2015-06-01 04:50:00,7.521,1.42,14.16,100,991,3.909,0.508
2015-06-01 05:00:00,7.523,1.767,20.44,100,991,7.267,0.254
2015-06-01 05:10:00,7.532,1.556,11.94,100,991,10.14,0.254
2015-06-01 05:20:00,7.538,1.355,18.47,100,991,10.16,0.254
2015-06-01 05:30:00,7.523,1.469,21.88,100,991,12.84,0.254
2015-06-01 05:40:00,7.5,1.28,12.97,100,991,13.01,0
2015-06-01 05:50:00,7.506,1.551,15.58,100,991,13.56,0.254
2015-06-01 06:00:00,7.498,1.695,7.933,100,991,12.67,0
2015-06-01 06:10:00,7.521,1.588,1.747,100,991,15.89,0
2015-06-01 06:20:00,7.549,1.58,10.55,100,991,17.36,0
2015-06-01 06:30:00,7.547,1.742,22.32,100,991,18.4,0
2015-06-01 06:40:00,7.572,1.476,19.71,100,991,21.52,0
2015-06-01 06:50:00,7.583,1.466,21.32,100,991,19.16,0
2015-06-01 07:00:00,7.604,1.519,18.66,100,992,28.54,0.254
2015-06-01 07:10:00,7.629,1.573,18.78,100,992,27.97,0
2015-06-01 07:20:00,7.654,1.03,5.806,100,992,30.93,1.27
2015-06-01 07:30:00,7.712,1.646,18.53,100,992,62,1.27
2015-06-01 07:40:00,7.815,1.543,25.37,100,992,96.2,0.254
2015-06-01 07:50:00,7.901,1.497,16.77,100,992,82.2,0
2015-06-01 08:00:00,7.935,2.057,25.5,100,992,81.6,0.762
2015-06-01 08:10:00,7.928,1.684,19.31,100,992,59.97,0.508
2015-06-01 08:20:00,7.995,1.582,24.87,100,992,132.7,0
2015-06-01 08:30:00,8.17,1.799,12.6,100,992,123.1,0.254
2015-06-01 08:40:00,8.21,1.544,23.45,100,992,102.9,0
2015-06-01 08:50:00,8.26,1.891,18.77,100,992,107.6,0
2015-06-01 09:00:00,8.26,1.709,24.27,100,992,94.3,0
2015-06-01 09:10:00,8.3,1.556,17.91,100,992,96.3,0
2015-06-01 09:20:00,8.38,1.664,18.2,100,992,129.2,0
2015-06-01 09:30:00,8.5,1.588,25.1,100,992,177.1,0
2015-06-01 09:40:00,8.67,1.527,26.08,100,992,146.3,0.254
2015-06-01 09:50:00,8.69,1.349,34.99,100,992,121,0.254
2015-06-01 10:00:00,8.69,1.533,23.81,100,992,130.1,0
2015-06-01 10:10:00,8.71,1.576,33.52,100,992,123.3,0.254
2015-06-01 10:20:00,8.71,1.697,27.56,100,992,117.8,0
2015-06-01 10:30:00,8.75,1.949,30.01,100,992,129.9,0.254
2015-06-01 10:40:00,8.78,1.985,40.91,100,992,149.3,0
2015-06-01 10:50:00,8.88,2.108,35.41,100,992,185,0.254
2015-06-01 11:00:00,8.9,2.306,38.44,100,992,106,0
2015-06-01 11:10:00,8.81,1.905,42.22,100,992,110.9,1.27
2015-06-01 11:20:00,8.79,2.327,38.27,100,992,91.1,0
2015-06-01 11:30:00,8.79,1.602,43.1,100,992,123.3,0.508
2015-06-01 11:40:00,8.84,1.862,32.75,100,992,82.9,0
2015-06-01 11:50:00,8.76,2.147,37.32,100,992,72.98,0.762
2015-06-01 12:00:00,8.74,2.103,42.64,100,992,78.36,0.762
2015-06-01 12:10:00,8.75,1.681,41.47,100,992,99.4,1.27
2015-06-01 12:20:00,8.86,2.023,36.79,100,992,151.1,0
2015-06-01 12:30:00,8.99,1.648,40.36,100,992,153,0
2015-06-01 12:40:00,9.16,2.121,30.8,100,992,188.4,0
2015-06-01 12:50:00,9.2,2.209,48.32,100,992,189.8,0
2015-06-01 13:00:00,9.28,1.716,41.38,100,992,182.3,0
2015-06-01 13:10:00,9.31,2.175,40.66,100,992,179.5,0
2015-06-01 13:20:00,9.22,2.56,36.96,100,991,138.4,0
2015-06-01 13:30:00,9.12,2.277,43.66,100,991,175.6,0
2015-06-01 13:40:00,9.23,1.623,40.18,100,991,188.5,0
2015-06-01 13:50:00,9.35,1.798,48.34,100,991,163.3,0.254
2015-06-01 14:00:00,9.33,1.373,45.37,100,991,108.3,0
2015-06-01 14:10:00,9.21,2.38,43.71,100,991,106.8,0.254
2015-06-01 14:20:00,9.11,2.014,39.68,100,991,120.2,0
2015-06-01 14:30:00,9.1,2.232,32.03,100,991,114.2,0
2015-06-01 14:40:00,9.07,1.833,39.46,100,991,97.4,0
2015-06-01 14:50:00,9.03,2.091,45.96,100,991,79.75,0.254
2015-06-01 15:00:00,9.01,2.036,49.77,100,991,134.4,0
2015-06-01 15:10:00,9.11,2.069,40.33,100,991,116.9,0
2015-06-01 15:20:00,9.08,1.97,42.55,100,991,82.1,0
2015-06-01 15:30:00,9,1.763,26.63,100,991,73.27,0
2015-06-01 15:40:00,8.94,1.849,39.17,100,991,70.94,0
2015-06-01 15:50:00,8.94,1.458,47.49,100,991,101.4,0
2015-06-01 16:00:00,8.88,2.435,41.39,100,991,87.5,0.254
2015-06-01 16:10:00,8.77,2.582,44.52,100,991,78.95,0
2015-06-01 16:20:00,8.65,2.43,52.62,100,991,72.45,0
2015-06-01 16:30:00,8.54,2.2,53.7,100,991,42.91,0
2015-06-01 16:40:00,8.45,2.413,63.35,100,991,43.58,0.254
2015-06-01 16:50:00,8.3,2.772,53.54,100,991,34.57,0
2015-06-01 17:00:00,8.14,2.224,56.99,100,991,35.82,0
2015-06-01 17:10:00,8.02,2.066,57.97,100,991,39.53,0
2015-06-01 17:20:00,7.951,1.739,50.12,100,991,36.31,0
2015-06-01 17:30:00,7.894,2.342,46.92,100,991,25.13,0
2015-06-01 17:40:00,7.814,1.482,53.13,100,991,23.66,0.254
2015-06-01 17:50:00,7.761,2.348,43.59,100,991,18.36,0.254
2015-06-01 18:00:00,7.715,2.328,48.72,100,991,15.13,0.508
2015-06-01 18:10:00,7.615,2.639,48.97,100,992,11.6,0.762
2015-06-01 18:20:00,7.493,2.443,44.36,100,992,7.021,0.254
2015-06-01 18:30:00,7.442,1.956,56.97,100,992,4.185,1.27
2015-06-01 18:40:00,7.398,2.023,47.58,100,992,3.987,3.048
2015-06-01 18:50:00,7.338,1.786,40.09,100,992,6.101,0.508
2015-06-01 19:00:00,7.255,2.147,38.45,100,992,4.213,0
2015-06-01 19:10:00,7.187,1.979,35.98,100,992,1.868,0
2015-06-01 19:20:00,7.128,2.249,33.95,100,992,0.646,0.254
2015-06-01 19:30:00,7.102,2.154,34.64,100,992,0.245,0
2015-06-01 19:40:00,7.074,1.644,27.3,100,992,0,0
2015-06-01 19:50:00,7.055,1.769,24.99,100,992,0,0
2015-06-01 20:00:00,7.028,2.039,28.64,100,992,0,0.254
2015-06-01 20:10:00,7.004,1.896,28.69,100,992,0,0
2015-06-01 20:20:00,6.996,1.638,22.21,100,992,0,0
2015-06-01 20:30:00,6.978,1.746,29.21,100,992,0,0.254
2015-06-01 20:40:00,6.971,2.402,24.75,100,992,0,0
2015-06-01 20:50:00,6.953,1.455,14.81,100,992,0,0.254
2015-06-01 21:00:00,6.945,1.724,1.57,100,992,0,0.762
2015-06-01 21:10:00,6.924,1.288,10.97,100,992,0,0.762
2015-06-01 21:20:00,6.906,1.646,16.33,100,992,0,1.016
2015-06-01 21:30:00,6.88,1.927,6.266,100,992,0,1.778
2015-06-01 21:40:00,6.856,1.532,15.21,100,992,0,0.508
2015-06-01 21:50:00,6.836,1.526,3.248,100,992,0,0.254
2015-06-01 22:00:00,6.836,1.476,8.79,100,992,0,0.254
2015-06-01 22:10:00,6.823,1.309,6.114,100,992,0,0.254
2015-06-01 22:20:00,6.809,1.629,3.682,100,992,0,0.508
2015-06-01 22:30:00,6.793,1.427,359.8,100,992,0,0.762
2015-06-01 22:40:00,6.795,1.617,10.05,100,992,0,0.762
2015-06-01 22:50:00,6.795,1.792,11.61,100,992,0,0.254
2015-06-01 23:00:00,6.791,1.372,3.351,100,992,0,0
2015-06-01 23:10:00,6.79,1.622,3.909,100,991,0,0
2015-06-01 23:20:00,6.788,1.502,358.5,100,991,0,0
2015-06-01 23:30:00,6.796,1.384,0.759,100,991,0,0
2015-06-01 23:40:00,6.8,1.925,5.306,100,991,0,0
2015-06-01 23:50:00,6.808,1.612,3.934,100,991,0,0.254
2015-06-02 00:00:00,6.815,1.445,1.459,100,991,0,0.254
2015-06-02 00:10:00,6.818,1.271,3.566,100,991,0,0.254
2015-06-02 00:20:00,6.813,1.544,6.317,100,991,0,0.254
2015-06-02 00:30:00,6.815,1.334,10.7,100,991,0,0.254
2015-06-02 00:40:00,6.814,1.647,6.508,100,991,0,0.508
2015-06-02 00:50:00,6.808,1.455,7.159,100,991,0,0.508
2015-06-02 01:00:00,6.81,1.541,2.531,100,991,0,0
2015-06-02 01:10:00,6.808,1.551,6.03,100,991,0,0.254
2015-06-02 01:20:00,6.803,1.393,358.9,100,991,0,0.254
2015-06-02 01:30:00,6.795,1.589,6.937,100,990,0,0.254
2015-06-02 01:40:00,6.786,1.605,12.24,100,990,0,0.254
2015-06-02 01:50:00,6.777,1.877,18.3,100,990,0,0.254
2015-06-02 02:00:00,6.762,1.624,9.75,100,990,0,0.254
2015-06-02 02:10:00,6.75,1.542,17.99,100,990,0,0
2015-06-02 02:20:00,6.74,1.688,12.31,100,990,0,0.508
2015-06-02 02:30:00,6.731,1.59,7.951,100,990,0,0.762
2015-06-02 02:40:00,6.719,1.724,13.07,100,990,0,0.254
2015-06-02 02:50:00,6.7,1.34,18.14,100,990,0,0.254
2015-06-02 03:00:00,6.678,1.773,9.6,100,990,0,1.016
2015-06-02 03:10:00,6.649,1.575,10.78,100,990,0,0.762
2015-06-02 03:20:00,6.62,1.812,3.208,100,990,0,0.254
2015-06-02 03:30:00,6.6,1.513,4.479,100,990,0,0.508
2015-06-02 03:40:00,6.586,1.611,5.78,100,990,0,0.508
2015-06-02 03:50:00,6.565,1.539,10.55,100,990,0,0.254
2015-06-02 04:00:00,6.553,1.319,8.15,100,990,0,0.762
2015-06-02 04:10:00,6.555,1.503,7.898,100,990,0.001,1.27
2015-06-02 04:20:00,6.545,1.588,7.085,100,990,0.359,0.508
2015-06-02 04:30:00,6.536,1.634,10.89,100,990,1.143,0.508
2015-06-02 04:40:00,6.533,1.503,0.928,100,990,4.231,0.508
2015-06-02 04:50:00,6.531,1.823,4.335,100,990,6.59,0.254
2015-06-02 05:00:00,6.528,1.673,3.216,100,990,8.86,0
2015-06-02 05:10:00,6.544,1.547,4.268,100,990,12.95,0
2015-06-02 05:20:00,6.565,1.556,9.39,100,990,14.74,0.254
2015-06-02 05:30:00,6.582,1.415,10.97,100,990,21.79,0.254
2015-06-02 05:40:00,6.627,1.605,8.59,100,990,35.09,0
2015-06-02 05:50:00,6.672,1.179,3.375,100,990,39.12,0.254
2015-06-02 06:00:00,6.721,1.615,8.71,100,990,45.34,0
2015-06-02 06:10:00,6.784,1.186,1.712,100,990,51.92,0
2015-06-02 06:20:00,6.837,1.447,4.07,100,990,42.3,0
2015-06-02 06:30:00,6.847,1.594,9.16,100,990,48.57,0
2015-06-02 06:40:00,6.887,1.625,5.072,100,990,70.61,0.254
2015-06-02 06:50:00,6.987,1.265,8.93,100,990,72.95,0
2015-06-02 07:00:00,7.06,1.455,4.67,100,990,75.06,0
2015-06-02 07:10:00,7.175,1.546,11.44,100,990,132.6,0
2015-06-02 07:20:00,7.381,1.297,11.43,100,990,142.8,0.254
2015-06-02 07:30:00,7.534,1.671,11.63,100,990,140.9,0
2015-06-02 07:40:00,7.581,1.881,15.56,100,990,151.7,0
2015-06-02 07:50:00,7.604,1.608,13.37,100,990,142.7,0
2015-06-02 08:00:00,7.635,1.824,11,100,990,151.3,0
2015-06-02 08:10:00,7.752,1.416,14.8,100,990,159.2,0
2015-06-02 08:20:00,7.871,1.872,18.28,100,990,173.7,0
2015-06-02 08:30:00,7.846,1.889,20.18,100,990,160.4,0
2015-06-02 08:40:00,7.928,1.482,18.27,100,990,156.2,0
2015-06-02 08:50:00,7.992,2.014,26.65,100,990,182.1,0
2015-06-02 09:00:00,8.11,1.122,31.49,100,990,158.6,0
2015-06-02 09:10:00,8.24,1.81,27.75,100,990,203.6,0
2015-06-02 09:20:00,8.32,1.409,20.51,100,990,266.8,0.254
2015-06-02 09:30:00,8.68,1.758,7.414,100,990,313.1,0
2015-06-02 09:40:00,8.72,1.721,30.81,100,990,233,0
2015-06-02 09:50:00,8.77,1.253,30.33,100,990,205.3,0
2015-06-02 10:00:00,8.79,1.182,29.33,100,990,176,0
2015-06-02 10:10:00,8.67,2.002,37.98,100,990,142.3,0
2015-06-02 10:20:00,8.42,1.373,42.21,100,990,135.1,0
2015-06-02 10:30:00,8.64,1.283,35.58,100,990,273.8,0
2015-06-02 10:40:00,9.13,1.378,47.34,100,990,331.7,0
2015-06-02 10:50:00,9.73,1.678,36.89,100,990,455.5,0
2015-06-02 11:00:00,9.92,1.158,12.54,99.9,990,277.8,0
2015-06-02 11:10:00,10.01,1.165,11.85,99.9,990,296.7,0
2015-06-02 11:20:00,9.76,1.835,25.79,99.9,990,212.5,0
2015-06-02 11:30:00,9.41,1.147,10.2,100,990,191.5,0
2015-06-02 11:40:00,9.46,1.706,22.47,100,990,283.4,0
2015-06-02 11:50:00,9.68,1.437,2.06,100,990,187.3,0
2015-06-02 12:00:00,9.64,1.362,30.99,100,990,192.7,0
2015-06-02 12:10:00,9.66,1.334,12.65,100,990,211.4,0
2015-06-02 12:20:00,9.88,1.075,28.29,99.9,990,254.4,0
2015-06-02 12:30:00,9.98,1.439,44.74,99.8,990,174.6,0
2015-06-02 12:40:00,9.69,1.431,32.58,99.9,990,149.7,0
2015-06-02 12:50:00,9.77,1.083,42.06,100,990,421,0
2015-06-02 13:00:00,10.83,1.356,48.67,98.8,990,290,0
2015-06-02 13:10:00,10.57,1.515,39.07,99,990,126.2,0
2015-06-02 13:20:00,9.96,1.738,37.2,99.9,990,110,0
2015-06-02 13:30:00,9.68,1.284,26.97,100,990,134.7,0
2015-06-02 13:40:00,9.91,0.858,35.59,99.9,990,346.5,0
2015-06-02 13:50:00,10.66,1.072,41.79,99.3,990,313.7,0
2015-06-02 14:00:00,10.95,0.768,20.16,96.9,989,235.4,0
2015-06-02 14:10:00,10.86,1.348,37.03,97.1,989,123.4,0
2015-06-02 14:20:00,10.32,1.16,59.13,99,989,161.3,0
2015-06-02 14:30:00,10.3,0.964,89.8,98.8,989,171,0
2015-06-02 14:40:00,10.14,1.182,49.78,98.8,989,119.2,0
2015-06-02 14:50:00,10.06,1.082,50.54,99.5,989,191.2,0
2015-06-02 15:00:00,10.35,1.027,39.85,99.1,989,210.2,0
2015-06-02 15:10:00,10.59,0.951,25.48,98.4,989,184.4,0
2015-06-02 15:20:00,10.59,1.323,20.9,99.1,989,164.6,0
2015-06-02 15:30:00,10.53,0.976,20.17,98.9,989,159.7,0
2015-06-02 15:40:00,10.68,0.463,6.95,98.6,989,149.1,0
2015-06-02 15:50:00,10.72,0.588,12.19,97.4,989,87.3,0
2015-06-02 16:00:00,10.53,0.987,27.07,98.8,989,81.4,0
2015-06-02 16:10:00,10.39,0.756,3.89,99.2,989,108.9,0
2015-06-02 16:20:00,10.45,0.918,23.48,99.3,989,124,0
2015-06-02 16:30:00,10.58,0.72,25.74,99.1,989,138.7,0
2015-06-02 16:40:00,10.7,1.136,24.7,98.8,989,114.2,0
2015-06-02 16:50:00,10.58,1.094,16.66,98.8,989,106.2,0
2015-06-02 17:00:00,10.5,0.805,11.11,99.1,989,92.4,0
2015-06-02 17:10:00,10.49,0.82,6.724,99.1,989,97.6,0
2015-06-02 17:20:00,10.51,0.395,356.7,98.5,989,89.7,0
2015-06-02 17:30:00,10.58,0.573,18.53,98.6,989,91.2,0
2015-06-02 17:40:00,10.6,0.561,25.16,98.4,989,86.3,0
2015-06-02 17:50:00,10.58,0.839,14.98,98.5,989,73.18,0
2015-06-02 18:00:00,10.49,0.53,29.34,98.5,989,49.49,0
2015-06-02 18:10:00,10.36,0.706,13.25,98.8,989,34.94,0
2015-06-02 18:20:00,10.23,0.499,13.21,98.9,989,34.92,0
2015-06-02 18:30:00,10.17,0.287,5.682,99,989,31.49,0
2015-06-02 18:40:00,10.13,0.405,1.304,99.6,989,29.85,0
2015-06-02 18:50:00,10.05,0.33,352.1,99.4,989,32,0
2015-06-02 19:00:00,9.75,0.26,19.24,99.4,989,23.47,0
2015-06-02 19:10:00,9.48,0.714,352.8,100,989,10.91,0
2015-06-02 19:20:00,9.33,0.707,348.7,100,989,3.843,0
2015-06-02 19:30:00,9.16,0.882,335.6,100,990,1.176,0
2015-06-02 19:40:00,8.92,0.645,327.3,100,990,0.012,0
2015-06-02 19:50:00,8.73,0.772,290.8,100,990,0,0
2015-06-02 20:00:00,8.62,0.707,304.2,100,990,0,0
2015-06-02 20:10:00,8.6,0.975,345.6,100,990,0,0
2015-06-02 20:20:00,8.7,0.946,356.7,100,990,0,0
2015-06-02 20:30:00,8.9,0.881,2.746,100,990,0,0
2015-06-02 20:40:00,9.07,0.689,339.1,100,990,0,0
2015-06-02 20:50:00,8.82,0.95,322.1,100,990,0,0
2015-06-02 21:00:00,8.73,0.987,342.7,100,990,0,0
2015-06-02 21:10:00,8.93,0.779,332,100,990,0,0
2015-06-02 21:20:00,8.86,0.676,325.4,100,990,0,0
2015-06-02 21:30:00,8.88,0.928,300.5,100,990,0,0
2015-06-02 21:40:00,8.65,1.089,300.8,100,990,0,0
2015-06-02 21:50:00,8.55,1.101,312.9,100,990,0,0
2015-06-02 22:00:00,8.58,1.133,303.2,100,990,0,0
2015-06-02 22:10:00,8.47,0.923,299.3,100,990,0,0
2015-06-02 22:20:00,8.22,1.127,311.1,100,990,0,0
2015-06-02 22:30:00,8.12,1.004,311.5,100,990,0,0
2015-06-02 22:40:00,8.1,1.047,312,100,990,0,0
2015-06-02 22:50:00,8.09,0.925,307.7,100,990,0,0
2015-06-02 23:00:00,8.09,0.978,304.8,100,990,0,0
2015-06-02 23:10:00,8.26,0.849,297,100,990,0,0
2015-06-02 23:20:00,8.38,0.475,288.3,100,990,0,0
2015-06-02 23:30:00,8.22,1.108,300.4,100,990,0,0
2015-06-02 23:40:00,8.28,0.503,309.7,100,990,0,0
2015-06-02 23:50:00,8.35,1.018,309.1,100,990,0,0
2015-06-03 00:00:00,8.44,0.555,320.2,100,990,0,0
2015-06-03 00:10:00,8.74,0.52,307.1,100,990,0,0
2015-06-03 00:20:00,8.77,0.325,312.8,100,990,0,0
2015-06-03 00:30:00,8.69,0.85,309.5,100,990,0,0
2015-06-03 00:40:00,8.53,0.82,303.7,100,990,0,0
2015-06-03 00:50:00,8.6,0.858,310.8,100,990,0,0
2015-06-03 01:00:00,8.91,0.671,323,100,990,0,0
2015-06-03 01:10:00,9.07,0.612,331,100,990,0,0
2015-06-03 01:20:00,9.14,0.699,319.5,100,990,0,0
2015-06-03 01:30:00,8.97,0.903,319.3,100,990,0,0
2015-06-03 01:40:00,8.72,0.821,312.4,100,990,0,0
2015-06-03 01:50:00,8.56,0.916,311.4,100,990,0,0
2015-06-03 02:00:00,8.25,0.674,301.7,100,990,0,0
2015-06-03 02:10:00,8.08,0.959,318.8,100,990,0,0
2015-06-03 02:20:00,8.42,0.73,319.8,100,990,0.091,0
2015-06-03 02:30:00,8.75,0.65,328.7,100,990,0,0
2015-06-03 02:40:00,8.76,0.401,338.2,100,990,0,0
2015-06-03 02:50:00,8.52,0.638,58.06,100,990,0,0
2015-06-03 03:00:00,8.15,0.627,114.9,100,990,0,0
2015-06-03 03:10:00,7.907,0.582,163,100,990,0,0
2015-06-03 03:20:00,7.629,0.363,290.6,100,991,0,0
2015-06-03 03:30:00,7.424,0.612,3.95,100,991,0,0
2015-06-03 03:40:00,7.401,0.608,347.3,100,991,0,0
2015-06-03 03:50:00,7.19,0.874,342.9,100,991,0,0
2015-06-03 04:00:00,7.07,0.94,10.83,100,991,0,0
2015-06-03 04:10:00,7.332,1.321,19.38,100,991,0.067,0
2015-06-03 04:20:00,7.433,1.246,18.2,100,991,2.018,0
2015-06-03 04:30:00,7.312,1.018,348.5,100,991,6.486,0
2015-06-03 04:40:00,7.056,0.97,354.9,100,991,17.34,0
2015-06-03 04:50:00,6.929,0.777,18.96,100,991,27.27,0
2015-06-03 05:00:00,6.946,0.77,0.284,100,991,34.7,0
2015-06-03 05:10:00,7.004,0.662,347.8,100,991,45.15,0
2015-06-03 05:20:00,7.279,0.864,345.8,100,991,56.4,0
2015-06-03 05:30:00,7.853,0.975,346.7,100,991,65.64,0
2015-06-03 05:40:00,8.31,1.326,353.2,99.3,991,129,0
2015-06-03 05:50:00,8.71,1.017,351.2,96.5,991,176.3,0
2015-06-03 06:00:00,9.09,0.808,4.471,94.4,991,82,0
2015-06-03 06:10:00,9.6,0.507,12.64,91.9,991,78.5,0
2015-06-03 06:20:00,10.1,0.644,3.895,91,991,88.8,0
2015-06-03 06:30:00,10.6,0.857,12.01,89.9,991,293.9,0
2015-06-03 06:40:00,11.33,1.006,357.5,89.1,992,347.5,0
2015-06-03 06:50:00,11.49,1.051,345.9,87.8,992,350.6,0
2015-06-03 07:00:00,11.86,1.079,350.8,88.3,992,324.6,0
2015-06-03 07:10:00,12.43,0.841,13.07,85.7,992,458.1,0
2015-06-03 07:20:00,12.69,1.146,6.028,83.2,992,490.6,0
2015-06-03 07:30:00,12.65,1.698,17.62,84.8,992,524.6,0
2015-06-03 07:40:00,12.49,1.849,28.48,85.9,992,556.8,0
2015-06-03 07:50:00,12.57,1.418,29.95,83.3,992,581.3,0
2015-06-03 08:00:00,12.74,2.1,31.52,81.9,992,610,0
2015-06-03 08:10:00,12.76,1.77,18.4,80.7,992,637.9,0
2015-06-03 08:20:00,12.91,2.042,15.84,79.08,992,666.3,0
2015-06-03 08:30:00,13.02,2.114,27.24,77.46,992,691.2,0
2015-06-03 08:40:00,13.24,2.213,14.88,76.14,992,717.5,0
2015-06-03 08:50:00,13.44,2.475,26.99,75.52,992,744.8,0
2015-06-03 09:00:00,13.58,2.436,30.78,72.49,992,767.5,0
2015-06-03 09:10:00,14.06,1.669,26.12,70.34,992,788.4,0
2015-06-03 09:20:00,14.42,1.657,28.46,68.24,992,811,0
2015-06-03 09:30:00,14.68,2.519,25.96,68.25,992,834,0
2015-06-03 09:40:00,14.75,1.747,26.77,66.29,992,853,0
